Iteration,Element,bra,ket,Name
35,-0.0013528798279602787,11,7,+spin_7
35,0.003760233850431587,12,7,+spin_7
35,0.02235678625813319,13,7,+spin_7
35,0.034430727869936735,14,7,+spin_7
35,0.006229999140615165,15,7,+spin_7
35,0.005541025585007916,16,7,+spin_7
35,0.002130385113841356,17,7,+spin_7
35,-0.012146921496484477,18,7,+spin_7
35,0.0016982022559420848,19,7,+spin_7
35,-0.0041550077026386995,20,7,+spin_7
35,0.0029869422337261108,21,7,+spin_7
35,0.0075858159482833365,22,7,+spin_7
35,0.0020967888945524794,23,7,+spin_7
35,0.013645221070771223,24,7,+spin_7
35,-0.0006366880201769602,1,8,+spin_7
35,0.00040335600689259707,2,8,+spin_7
35,0.0033793071188347296,3,8,+spin_7
35,-0.008521139638569878,4,8,+spin_7
35,-0.006739330375293989,5,8,+spin_7
35,0.008035472861004004,6,8,+spin_7
35,-0.037046040832143204,7,8,+spin_7
35,0.14470005303534605,8,8,+spin_7
35,0.006367183925146194,9,8,+spin_7
35,0.0273136914354625,10,8,+spin_7
35,-0.006112289921883472,11,8,+spin_7
35,-0.0020779581770046835,12,8,+spin_7
35,-0.16420116582601732,13,8,+spin_7
35,-0.15502892224203116,14,8,+spin_7
35,-0.011662860315234289,15,8,+spin_7
35,-0.020001397043079325,16,8,+spin_7
35,0.003557982235963715,17,8,+spin_7
35,0.01819393179022217,18,8,+spin_7
35,1.1189388751196077e-05,19,8,+spin_7
35,-0.004651612956952864,20,8,+spin_7
35,0.006741455586980613,21,8,+spin_7
35,-0.0029588275060571123,22,8,+spin_7
35,0.0025658646611891986,23,8,+spin_7
35,-0.0038449320842265083,24,8,+spin_7
35,0.0013800930211727933,1,9,+spin_7
35,0.0005634414291034032,2,9,+spin_7
35,0.0018197310089973552,3,9,+spin_7
35,0.002141266410513579,4,9,+spin_7
35,0.0005080369789747248,5,9,+spin_7
35,0.0006654969250481113,6,9,+spin_7
35,0.0010672664431310155,7,9,+spin_7
35,0.004732070670611639,8,9,+spin_7
35,0.07182938997347496,9,9,+spin_7
35,0.004373202826857129,10,9,+spin_7
35,0.0014279949856266377,11,9,+spin_7
35,0.005778609999231775,12,9,+spin_7
35,0.0016660957003331023,13,9,+spin_7
35,-0.010928570463401033,14,9,+spin_7
35,-0.06637360993435332,15,9,+spin_7
35,-0.07840838462139486,16,9,+spin_7
35,-0.016429790838669186,17,9,+spin_7
35,-0.02915507193526885,18,9,+spin_7
35,-0.0075956604699394985,19,9,+spin_7
35,-0.031711411742584704,20,9,+spin_7
35,-0.011045854763480195,21,9,+spin_7
35,0.006996789771562806,22,9,+spin_7
35,-0.00027395893414424154,23,9,+spin_7
35,0.0009585025989100556,24,9,+spin_7
35,0.0013671201113237025,1,10,+spin_7
35,0.0011606763561815784,2,10,+spin_7
35,-0.001762830207069926,3,10,+spin_7
35,0.0004721621649032074,4,10,+spin_7
35,-0.0009846970427272838,5,10,+spin_7
35,0.0010307621158469557,6,10,+spin_7
35,-0.00386377253290371,7,10,+spin_7
35,0.011911883123683187,8,10,+spin_7
35,0.006387626268955662,9,10,+spin_7
35,0.08396765161663591,10,10,+spin_7
35,-0.007054189790387536,11,10,+spin_7
35,0.012749009814026992,12,10,+spin_7
35,-0.013725460699826173,13,10,+spin_7
35,-0.018682366781491263,14,10,+spin_7
35,0.04039630740359372,15,10,+spin_7
35,-0.029744397881629202,16,10,+spin_7
35,-0.07562651047684711,17,10,+spin_7
35,0.05507729572653753,18,10,+spin_7
35,-0.0011903332348086823,19,10,+spin_7
35,0.024199591989234995,20,10,+spin_7
35,-0.0015070117829330178,21,10,+spin_7
35,0.0025849655822643034,22,10,+spin_7
35,0.0009374547077293955,23,10,+spin_7
35,-0.011170714060224235,24,10,+spin_7
35,-0.0006704939941588962,1,11,+spin_7
35,-0.001809510617554985,2,11,+spin_7
35,0.004803331070068841,3,11,+spin_7
35,0.004476549426295233,4,11,+spin_7
35,0.0022657062623409456,5,11,+spin_7
35,0.0020623180450397424,6,11,+spin_7
35,0.0008641408220356738,7,11,+spin_7
35,-0.002217835148346225,8,11,+spin_7
35,0.00043873573482990254,9,11,+spin_7
35,-0.004406755022912225,10,11,+spin_7
35,0.08188663402027677,11,11,+spin_7
35,0.017535997546333542,12,11,+spin_7
35,0.013546071144035726,13,11,+spin_7
35,0.0012821067959040578,14,11,+spin_7
35,-0.01443712764508183,15,11,+spin_7
35,0.019295551611538828,16,11,+spin_7
35,0.009424956010531161,17,11,+spin_7
35,0.05420008099744912,18,11,+spin_7
35,0.05812578235418176,19,11,+spin_7
35,-0.0698804847500759,20,11,+spin_7
35,-0.012253245032681437,21,11,+spin_7
35,-0.006326690785451168,22,11,+spin_7
35,-0.0033007979005741286,23,11,+spin_7
35,-0.009095687252690679,24,11,+spin_7
35,0.00029435749289428244,1,12,+spin_7
35,0.0016705553489930977,2,12,+spin_7
35,-0.002250310329950759,3,12,+spin_7
35,-0.0018119190241084886,4,12,+spin_7
35,0.00410604083224753,5,12,+spin_7
35,-0.0036202143275591964,6,12,+spin_7
35,0.002281318690560523,7,12,+spin_7
35,-0.0014338619918528854,8,12,+spin_7
35,0.002226800247215743,9,12,+spin_7
35,0.0010701567649929536,10,12,+spin_7
35,-0.00253370518738213,11,12,+spin_7
35,0.0836361829128153,12,12,+spin_7
35,-0.0024951840562937792,13,12,+spin_7
35,0.006487377178064779,14,12,+spin_7
35,0.000786923468147849,15,12,+spin_7
35,0.004084019412833173,16,12,+spin_7
35,-0.01605732249965613,17,12,+spin_7
35,0.010857063052018164,18,12,+spin_7
35,0.005580658227601963,19,12,+spin_7
35,-0.031180844131971686,20,12,+spin_7
35,0.09155698684877604,21,12,+spin_7
35,0.013134253815535768,22,12,+spin_7
35,0.0017711957445762955,23,12,+spin_7
35,0.01375349040206085,24,12,+spin_7
35,0.0015015674571157737,1,13,+spin_7
35,0.00021826023177054136,2,13,+spin_7
35,0.0023916785464424945,3,13,+spin_7
35,-0.007597253534459181,4,13,+spin_7
35,-0.005987371641130464,5,13,+spin_7
35,0.007986565035059713,6,13,+spin_7
35,-0.015790850211809614,7,13,+spin_7
35,0.03353738373438693,8,13,+spin_7
35,0.00035734688300541003,9,13,+spin_7
35,0.007328478573449824,10,13,+spin_7
35,0.0016662636172930082,11,13,+spin_7
35,-0.002543897878429599,12,13,+spin_7
35,0.12350721899826433,13,13,+spin_7
35,0.02584003466403252,14,13,+spin_7
35,0.0008012421469039782,15,13,+spin_7
35,0.014680726058383256,16,13,+spin_7
35,0.011041760167174258,17,13,+spin_7
35,0.009353679730488942,18,13,+spin_7
35,-0.0029202229175616496,19,13,+spin_7
35,0.00501721030230075,20,13,+spin_7
35,0.0020401611660217592,21,13,+spin_7
35,0.0440092532617347,22,13,+spin_7
35,-0.022337946168188256,23,13,+spin_7
35,-0.04163386184883293,24,13,+spin_7
35,-0.00030244421619269826,1,14,+spin_7
35,0.0005561673236401985,2,14,+spin_7
35,0.002644411064329887,3,14,+spin_7
35,-0.0016716059222612648,4,14,+spin_7
35,-0.007174701407127375,5,14,+spin_7
35,0.0070616609214845414,6,14,+spin_7
35,-0.01492369847765843,7,14,+spin_7
35,0.03671282999744329,8,14,+spin_7
35,0.005943157005864643,9,14,+spin_7
35,0.0012837447654638,10,14,+spin_7
35,-0.006581835536105515,11,14,+spin_7
35,0.0010508988716914703,12,14,+spin_7
35,0.014282897980913247,13,14,+spin_7
35,0.12521325561692878,14,14,+spin_7
35,0.0001209357474714868,15,14,+spin_7
35,0.006489076577897849,16,14,+spin_7
35,0.0038941076263320665,17,14,+spin_7
35,-0.007352485335271772,18,14,+spin_7
35,-0.0002726618011300943,19,14,+spin_7
35,0.010227804569887346,20,14,+spin_7
35,0.011159975228232399,21,14,+spin_7
35,-0.01756471491831728,22,14,+spin_7
35,-0.010960553255344178,23,14,+spin_7
35,0.06360788956224986,24,14,+spin_7
35,-0.0004768888193944096,1,15,+spin_7
35,-0.001328717221016039,2,15,+spin_7
35,6.0218477784136865e-05,3,15,+spin_7
35,-0.003389178255816426,4,15,+spin_7
35,-0.000599754311426571,5,15,+spin_7
35,0.00685509468271847,6,15,+spin_7
35,-0.004943322581960557,7,15,+spin_7
35,0.000344864090378102,8,15,+spin_7
35,0.010915954288561382,9,15,+spin_7
35,-0.006119748355540633,10,15,+spin_7
35,0.0007998058041283511,11,15,+spin_7
35,0.003999661555973056,12,15,+spin_7
35,0.009478649807502031,13,15,+spin_7
35,-0.009711076409312644,14,15,+spin_7
35,0.11059269557120732,15,15,+spin_7
35,-0.010395802731074141,16,15,+spin_7
35,0.011989994206112181,17,15,+spin_7
35,0.001907442616748719,18,15,+spin_7
35,-0.003042366752381582,19,15,+spin_7
35,-0.0034695864862019474,20,15,+spin_7
35,0.004927017917297867,21,15,+spin_7
35,-0.05289088197622422,22,15,+spin_7
35,-0.011679916749188788,23,15,+spin_7
35,0.07035885186643245,24,15,+spin_7
35,0.00019994225035865893,1,16,+spin_7
35,0.0003407244615283965,2,16,+spin_7
35,0.0012897951755040263,3,16,+spin_7
35,-0.002178275155194023,4,16,+spin_7
35,-0.0003381062016832249,5,16,+spin_7
35,0.0004903699628476496,6,16,+spin_7
35,-0.002464698349959343,7,16,+spin_7
35,0.011585377456455923,8,16,+spin_7
35,0.012043592472420204,9,16,+spin_7
35,0.00787964682641692,10,16,+spin_7
35,-0.007505484948793526,11,16,+spin_7
35,0.0003525125966011767,12,16,+spin_7
35,0.009412394747539913,13,16,+spin_7
35,0.000813377633498041,14,16,+spin_7
35,-0.009105525300189618,15,16,+spin_7
35,0.10730821787670228,16,16,+spin_7
35,-0.011055717183244307,17,16,+spin_7
35,-0.004062959542937642,18,16,+spin_7
35,0.004837349089087178,19,16,+spin_7
35,-0.009482294548566863,20,16,+spin_7
35,-0.007832635408778833,21,16,+spin_7
35,-0.011108127390611894,22,16,+spin_7
35,0.015563817612096104,23,16,+spin_7
35,5.319433810900193e-05,24,16,+spin_7
35,-0.0005966204790351699,1,17,+spin_7
35,-0.001049624181153457,2,17,+spin_7
35,0.001375988358724969,3,17,+spin_7
35,-0.00107387279274314,4,17,+spin_7
35,0.0001406423076492896,5,17,+spin_7
35,0.0009248383245915541,6,17,+spin_7
35,-0.0038347581137047736,7,17,+spin_7
35,0.005296261116541448,8,17,+spin_7
35,0.0012467506782517443,9,17,+spin_7
35,0.020473743789949667,10,17,+spin_7
35,0.0021156554835483764,11,17,+spin_7
35,-0.005223736401769606,12,17,+spin_7
35,0.002057558413348721,13,17,+spin_7
35,0.0021421151717342696,14,17,+spin_7
35,0.007496727936077363,15,17,+spin_7
35,-0.013775974075791822,16,17,+spin_7
35,0.13057941653144206,17,17,+spin_7
35,0.015261538177443468,18,17,+spin_7
35,-0.011795654846237904,19,17,+spin_7
35,-0.008744487350523066,20,17,+spin_7
35,0.0007292378201265679,21,17,+spin_7
35,-0.006236738526939903,22,17,+spin_7
35,0.008376531761505632,23,17,+spin_7
35,-0.009138889887862857,24,17,+spin_7
35,-0.000557453353207969,1,18,+spin_7
35,-0.0003464689213089819,2,18,+spin_7
35,-0.0018176137525911728,3,18,+spin_7
35,0.002415059109111877,4,18,+spin_7
35,-0.004730004799702433,5,18,+spin_7
35,-0.0042935973010850385,6,18,+spin_7
35,0.00304893487031397,7,18,+spin_7
35,-0.00853197918317951,8,18,+spin_7
35,0.009371109988559721,9,18,+spin_7
35,-0.013270331133683312,10,18,+spin_7
35,-0.006600347471151349,11,18,+spin_7
35,0.00698943722630498,12,18,+spin_7
35,0.004267890248587365,13,18,+spin_7
35,-0.011750544135560499,14,18,+spin_7
35,-0.008444983445696315,15,18,+spin_7
35,0.0022811299469271207,16,18,+spin_7
35,0.016083017152417084,17,18,+spin_7
35,0.11388761352198236,18,18,+spin_7
35,-0.015264674591319959,19,18,+spin_7
35,0.017389314975281813,20,18,+spin_7
35,0.008843826649690035,21,18,+spin_7
35,-0.0024569112301804446,22,18,+spin_7
35,0.0009572519127030228,23,18,+spin_7
35,-0.011414157015570619,24,18,+spin_7
35,-0.0006371776662678892,1,19,+spin_7
35,-0.0007168628538734227,2,19,+spin_7
35,-0.0006668668995922192,3,19,+spin_7
35,-0.0034935378201776794,4,19,+spin_7
35,-0.0086784880906311,5,19,+spin_7
35,-0.0012467761144714852,6,19,+spin_7
35,-0.0025527085894589104,7,19,+spin_7
35,0.0010663602673095253,8,19,+spin_7
35,0.00200750589208815,9,19,+spin_7
35,0.0006628266703830642,10,19,+spin_7
35,-0.01080291391715255,11,19,+spin_7
35,0.0057787367779882064,12,19,+spin_7
35,0.0038774896105174283,13,19,+spin_7
35,-0.00692443444571816,14,19,+spin_7
35,0.003981776686834215,15,19,+spin_7
35,-0.008267677566928078,16,19,+spin_7
35,0.006003256015320142,17,19,+spin_7
35,-0.008288726420239383,18,19,+spin_7
35,0.14402953684015402,19,19,+spin_7
35,0.01954476427382652,20,19,+spin_7
35,0.015701512312167397,21,19,+spin_7
35,-0.01120007560995684,22,19,+spin_7
35,-2.6214945296756436e-05,23,19,+spin_7
35,-0.024668826395358952,24,19,+spin_7
35,-0.0008062515278853994,1,20,+spin_7
35,0.0011302915432414827,2,20,+spin_7
35,-0.0004762691701509236,3,20,+spin_7
35,-0.0051848205086012225,4,20,+spin_7
35,0.0008754005465402879,5,20,+spin_7
35,0.00020821964170117093,6,20,+spin_7
35,-0.0016629226312069995,7,20,+spin_7
35,-0.0004299641591886633,8,20,+spin_7
35,0.0038453387470798557,9,20,+spin_7
35,-0.0053724995194174684,10,20,+spin_7
35,0.014980173663998833,11,20,+spin_7
35,0.0025513570282051138,12,20,+spin_7
35,0.0017253054552821446,13,20,+spin_7
35,0.0005757324139506973,14,20,+spin_7
35,-0.01215554566838853,15,20,+spin_7
35,-0.0034226946797758393,16,20,+spin_7
35,0.0033276293809279675,17,20,+spin_7
35,-0.002316984125093018,18,20,+spin_7
35,0.014677383384069986,19,20,+spin_7
35,0.13288895774638726,20,20,+spin_7
35,0.0041825882206864475,21,20,+spin_7
35,0.012952201804540106,22,20,+spin_7
35,-0.0005410580678967684,23,20,+spin_7
35,0.01352811809842869,24,20,+spin_7
35,-5.311573780538303e-05,1,21,+spin_7
35,0.0004952287142307831,2,21,+spin_7
35,-0.00034528131473768976,3,21,+spin_7
35,-0.004498838518264938,4,21,+spin_7
35,0.008913517235142972,5,21,+spin_7
35,0.007229373880026663,6,21,+spin_7
35,0.00323975098915004,7,21,+spin_7
35,0.005232365651441763,8,21,+spin_7
35,0.0012207149094623762,9,21,+spin_7
35,-0.004477140658423731,10,21,+spin_7
35,-0.0003431950422486822,11,21,+spin_7
35,-0.015993714227840603,12,21,+spin_7
35,0.00404942770268816,13,21,+spin_7
35,-0.0032931639999400374,14,21,+spin_7
35,0.001774113586759517,15,21,+spin_7
35,0.000831123191420954,16,21,+spin_7
35,-0.0032841067399758026,17,21,+spin_7
35,0.0036433352304671737,18,21,+spin_7
35,-0.0011361678171369657,19,21,+spin_7
35,0.005711862077716556,20,21,+spin_7
35,0.11952236177362614,21,21,+spin_7
35,-0.002676756079323119,22,21,+spin_7
35,0.003337711219429158,23,21,+spin_7
35,-0.009714380697175009,24,21,+spin_7
35,3.0317786712542335e-05,1,22,+spin_7
35,0.00017572215817976015,2,22,+spin_7
35,0.0014670266367519356,3,22,+spin_7
35,0.0024217120493618943,4,22,+spin_7
35,0.0011865976705989578,5,22,+spin_7
35,0.0027272511608136627,6,22,+spin_7
35,-8.261033007645916e-05,7,22,+spin_7
35,0.002246622111920888,8,22,+spin_7
35,0.0013136888669202343,9,22,+spin_7
35,-0.005170850120020042,10,22,+spin_7
35,-0.002975424982316254,11,22,+spin_7
35,0.0008691008288734795,12,22,+spin_7
35,-0.006528868559237615,13,22,+spin_7
35,0.0031765376503483152,14,22,+spin_7
35,0.004282973039249473,15,22,+spin_7
35,0.006304461496183752,16,22,+spin_7
35,0.006276868807790926,17,22,+spin_7
35,0.013524305238577287,18,22,+spin_7
35,0.006473964057719244,19,22,+spin_7
35,0.0036562506391461976,20,22,+spin_7
35,-0.014329137258252675,21,22,+spin_7
35,0.1512173825034893,22,22,+spin_7
35,0.02069780500227737,23,22,+spin_7
35,0.028735567523984453,24,22,+spin_7
35,-0.00030634371366950743,1,23,+spin_7
35,5.137134433242377e-05,2,23,+spin_7
35,-0.004862153344029286,3,23,+spin_7
35,0.0035941640763247915,4,23,+spin_7
35,-0.0007018737405608551,5,23,+spin_7
35,-0.0017327480464360606,6,23,+spin_7
35,0.005043091044674976,7,23,+spin_7
35,-0.005573381362059976,8,23,+spin_7
35,0.002831708327329944,9,23,+spin_7
35,0.012403438105422784,10,23,+spin_7
35,0.014514917367858973,11,23,+spin_7
35,-0.01791616497212395,12,23,+spin_7
35,-0.008876193239369924,13,23,+spin_7
35,0.013110818896162248,14,23,+spin_7
35,0.00305081960400459,15,23,+spin_7
35,4.1757991615030214e-05,16,23,+spin_7
35,0.004257252436301492,17,23,+spin_7
35,-0.010356618965314363,18,23,+spin_7
35,-0.009691262141444694,19,23,+spin_7
35,0.008504927481447313,20,23,+spin_7
35,0.028961377508715042,21,23,+spin_7
35,0.038319146414704186,22,23,+spin_7
35,0.021426336776247223,23,23,+spin_7
35,-0.006080631244510123,24,23,+spin_7
35,-0.0004188183067744863,1,24,+spin_7
35,2.703081492144775e-05,2,24,+spin_7
35,0.0008555522790733214,3,24,+spin_7
35,-0.002252601765225647,4,24,+spin_7
35,-0.006001476397416185,5,24,+spin_7
35,-0.0021805216407811937,6,24,+spin_7
35,-0.007309947147630987,7,24,+spin_7
35,0.0073099967296349705,8,24,+spin_7
35,-0.004306940280595445,9,24,+spin_7
35,0.005030350481340973,10,24,+spin_7
35,0.00015206238354333913,11,24,+spin_7
35,-0.0003255219288369857,12,24,+spin_7
35,0.017303050289534314,13,24,+spin_7
35,-0.011664952708420608,14,24,+spin_7
35,-0.012953237665664091,15,24,+spin_7
35,0.0053469235867728265,16,24,+spin_7
35,-0.00665815744218376,17,24,+spin_7
35,-0.000593239111411072,18,24,+spin_7
35,-0.0010606935634180053,19,24,+spin_7
35,-0.01215506218164306,20,24,+spin_7
35,0.0033593050827200955,21,24,+spin_7
35,0.008527249757160857,22,24,+spin_7
35,0.017662263239472252,23,24,+spin_7
35,0.13691569291767544,24,24,+spin_7
36,0.01079607349218613,1,1,+spin_8
36,-0.10341769475305733,2,1,+spin_8
36,0.002925423250095385,3,1,+spin_8
36,-0.005057789172888266,4,1,+spin_8
36,-0.005576329357357119,5,1,+spin_8
36,0.014682048198546677,6,1,+spin_8
36,-0.016995413895887334,7,1,+spin_8
36,0.02612635651283732,8,1,+spin_8
36,-0.10305618696576029,9,1,+spin_8
36,-0.04750030018454052,10,1,+spin_8
36,-0.13230992727199417,11,1,+spin_8
36,0.06875328705561282,12,1,+spin_8
36,0.014708738115186429,13,1,+spin_8
36,0.009757420448802293,14,1,+spin_8
36,-0.09500984430151674,15,1,+spin_8
36,-0.010905991647018687,16,1,+spin_8
36,-0.02446148753493031,17,1,+spin_8
36,0.07005603349999628,18,1,+spin_8
36,0.01606466275725371,19,1,+spin_8
36,-0.015548350598089794,20,1,+spin_8
36,-0.05330329819106621,21,1,+spin_8
36,-0.07363044007640591,22,1,+spin_8
36,0.12729648459667756,23,1,+spin_8
36,0.023666361947731154,24,1,+spin_8
36,-0.0017376755109197958,1,2,+spin_8
36,0.012002680581688054,2,2,+spin_8
36,-0.1570761307464232,3,2,+spin_8
36,0.01245802218585871,4,2,+spin_8
36,0.005297933710919709,5,2,+spin_8
36,-0.00581771419683914,6,2,+spin_8
36,0.005118215178562265,7,2,+spin_8
36,-0.010002479904092977,8,2,+spin_8
36,0.08045938110278772,9,2,+spin_8
36,0.05163319720282189,10,2,+spin_8
36,0.1426023383529537,11,2,+spin_8
36,-0.052514701269566984,12,2,+spin_8
36,0.033021963294117655,13,2,+spin_8
36,-0.022121617111796513,14,2,+spin_8
36,0.0842859811875889,15,2,+spin_8
36,-0.05332957284969683,16,2,+spin_8
36,-0.02351633410065098,17,2,+spin_8
36,-0.02606432420996032,18,2,+spin_8
36,0.017873169964594586,19,2,+spin_8
36,-0.07762591315148668,20,2,+spin_8
36,-0.04153296326270852,21,2,+spin_8
36,0.0006413789742183637,22,2,+spin_8
36,0.025616193163548386,23,2,+spin_8
36,0.0050413676977877605,24,2,+spin_8
36,0.0009560615106475487,1,3,+spin_8
36,0.0027532860352771573,2,3,+spin_8
36,0.03882369264612425,3,3,+spin_8
36,0.1763852886656819,4,3,+spin_8
36,0.020401548698417326,5,3,+spin_8
36,-0.005157598949895137,6,3,+spin_8
36,0.004131212907483578,7,3,+spin_8
36,-0.002034062419585054,8,3,+spin_8
36,-0.02144783701311161,9,3,+spin_8
36,-0.02733949064415722,10,3,+spin_8
36,-0.060062012390745156,11,3,+spin_8
36,0.008192771459872156,12,3,+spin_8
36,-0.059197758499700597,13,3,+spin_8
36,0.04775440347966074,14,3,+spin_8
36,-0.04181444183070668,15,3,+spin_8
36,0.059917706039575185,16,3,+spin_8
36,0.044420262856714736,17,3,+spin_8
36,-0.037633026782727876,18,3,+spin_8
36,-0.0476021425656238,19,3,+spin_8
36,0.12387664633140325,20,3,+spin_8
36,0.09601294413512594,21,3,+spin_8
36,0.04112570054664839,22,3,+spin_8
36,-0.004395184218766456,23,3,+spin_8
36,-0.01818572573537495,24,3,+spin_8
36,-0.0012588354362386145,1,4,+spin_8
36,0.0011019964245848452,2,4,+spin_8
36,-0.005932349606633948,3,4,+spin_8
36,0.055577001012285326,4,4,+spin_8
36,-0.2011175246723669,5,4,+spin_8
36,0.02494926358745127,6,4,+spin_8
36,-0.009998743551289475,7,4,+spin_8
36,-0.0036579925493560104,8,4,+spin_8
36,0.009304663688085224,9,4,+spin_8
36,-0.0024316420938454786,10,4,+spin_8
36,0.012933415372023754,11,4,+spin_8
36,-0.017847037469228628,12,4,+spin_8
36,-0.06273186376742824,13,4,+spin_8
36,0.04511766389846943,14,4,+spin_8
36,-0.023610711157339277,15,4,+spin_8
36,0.024290576466632397,16,4,+spin_8
36,0.021287637712826685,17,4,+spin_8
36,-0.028300216986073663,18,4,+spin_8
36,-0.03184823497828555,19,4,+spin_8
36,0.08358114539333211,20,4,+spin_8
36,0.06750773885604966,21,4,+spin_8
36,0.04269096715684249,22,4,+spin_8
36,0.009672754234317045,23,4,+spin_8
36,-0.0035734754031772056,24,4,+spin_8
36,0.0004234620810436907,1,5,+spin_8
36,-0.0027415436281161896,2,5,+spin_8
36,-0.006922376180368863,3,5,+spin_8
36,0.026103228181478217,4,5,+spin_8
36,0.0724976564202819,5,5,+spin_8
36,0.20951115374998136,6,5,+spin_8
36,-0.01960037730407624,7,5,+spin_8
36,-0.00746839537567664,8,5,+spin_8
36,0.0001254703300180521,9,5,+spin_8
36,0.007675888530137622,10,5,+spin_8
36,-0.017571458538033668,11,5,+spin_8
36,0.017220846250583476,12,5,+spin_8
36,0.026244398864723645,13,5,+spin_8
36,-0.034420388662175186,14,5,+spin_8
36,0.020858124504491773,15,5,+spin_8
36,0.0008044260139315634,16,5,+spin_8
36,0.006898260244887386,17,5,+spin_8
36,-0.006375810959258266,18,5,+spin_8
36,0.0021288402661841384,19,5,+spin_8
36,-0.024305791289859754,20,5,+spin_8
36,-0.018881950221213514,21,5,+spin_8
36,-0.025889450669509595,22,5,+spin_8
36,-0.0063908072482189845,23,5,+spin_8
36,-0.005009894301652751,24,5,+spin_8
36,0.00048712763131546417,1,6,+spin_8
36,-0.0006265278605854422,2,6,+spin_8
36,0.0008198768338760426,3,6,+spin_8
36,-0.008106935875055964,4,6,+spin_8
36,-0.021920447200700507,5,6,+spin_8
36,0.08064582078475849,6,6,+spin_8
36,0.2412237935811253,7,6,+spin_8
36,-0.01708537620439968,8,6,+spin_8
36,-0.0027642780551163024,9,6,+spin_8
36,-0.002819297398612992,10,6,+spin_8
36,-0.004187980784530042,11,6,+spin_8
36,0.012193237841607583,12,6,+spin_8
36,0.004423242074307564,13,6,+spin_8
36,-0.028001617927586743,14,6,+spin_8
36,0.009891644603433733,15,6,+spin_8
36,-0.009328733877584964,16,6,+spin_8
36,-0.002963669168561083,17,6,+spin_8
36,-0.009935530997881572,18,6,+spin_8
36,-0.0058291635149324466,19,6,+spin_8
36,-0.009892940483967529,20,6,+spin_8
36,-0.007256841062022087,21,6,+spin_8
36,-0.013825366728649185,22,6,+spin_8
36,0.0032352442548792878,23,6,+spin_8
36,-0.004075478001145519,24,6,+spin_8
36,1.0270438654421158e-05,1,7,+spin_8
36,-0.0006774856258595556,2,7,+spin_8
36,-0.004616224477376086,3,7,+spin_8
36,0.009262486558417547,4,7,+spin_8
36,0.011290927608433914,5,7,+spin_8
36,-0.0290231506109366,6,7,+spin_8
36,0.10476018455312422,7,7,+spin_8
36,0.223580920694967,8,7,+spin_8
36,0.009090440746370181,9,7,+spin_8
36,0.02697868911399394,10,7,+spin_8
36,-0.0014911594567077063,11,7,+spin_8
36,0.0027430480238127973,12,7,+spin_8
36,0.030909677455756315,13,7,+spin_8
36,0.030045678307269254,14,7,+spin_8
36,0.008593964598983924,15,7,+spin_8
36,0.005568652447248355,16,7,+spin_8
36,0.004461588097667949,17,7,+spin_8
36,-0.017557105253881284,18,7,+spin_8
36,-0.002367243832056252,19,7,+spin_8
36,-0.0026293852223231496,20,7,+spin_8
36,-0.0005544319682515285,21,7,+spin_8
36,0.0023720875792242234,22,7,+spin_8
36,0.0020508390553770363,23,7,+spin_8
36,0.007504333300158757,24,7,+spin_8
36,-0.0006101293212057479,1,8,+spin_8
36,0.0011778965231117133,2,8,+spin_8
36,0.0023658946563304088,3,8,+spin_8
36,-0.00808897707317827,4,8,+spin_8
36,-0.008941681241672998,5,8,+spin_8
36,0.01131911609635207,6,8,+spin_8
36,-0.03972446946921532,7,8,+spin_8
36,0.14564047363601598,8,8,+spin_8
36,0.006144938788011743,9,8,+spin_8
36,0.028649190065584525,10,8,+spin_8
36,-0.0046564341379478884,11,8,+spin_8
36,-0.0007019187568569967,12,8,+spin_8
36,-0.1599796180219228,13,8,+spin_8
36,-0.15684245375654018,14,8,+spin_8
36,-0.009720004292260892,15,8,+spin_8
36,-0.020302827494744474,16,8,+spin_8
36,0.005449768132401182,17,8,+spin_8
36,0.016440027909805147,18,8,+spin_8
36,-0.002371133977273363,19,8,+spin_8
36,-0.003533732800897921,20,8,+spin_8
36,0.0071870699417324905,21,8,+spin_8
36,-0.004932986038882077,22,8,+spin_8
36,0.0026337782076419833,23,8,+spin_8
36,-0.0072302743049535,24,8,+spin_8
36,0.0010083274518490788,1,9,+spin_8
36,-0.0015017220891120828,2,9,+spin_8
36,0.005523019490417893,3,9,+spin_8
36,0.0020325509387746836,4,9,+spin_8
36,0.0007904940991937588,5,9,+spin_8
36,0.0009127065517413376,6,9,+spin_8
36,-0.0014707208687260646,7,9,+spin_8
36,0.0016393171897776807,8,9,+spin_8
36,0.06950977996167802,9,9,+spin_8
36,0.0027684601152562108,10,9,+spin_8
36,-0.006366718219095151,11,9,+spin_8
36,0.0035837512870964183,12,9,+spin_8
36,0.0011825295771690993,13,9,+spin_8
36,-0.007494575734463039,14,9,+spin_8
36,-0.06904595833526063,15,9,+spin_8
36,-0.08132578619474999,16,9,+spin_8
36,-0.019630048186910814,17,9,+spin_8
36,-0.025072038221102315,18,9,+spin_8
36,-0.009080061818720534,19,9,+spin_8
36,-0.0265382219928466,20,9,+spin_8
36,-0.006092603852056346,21,9,+spin_8
36,0.000901259738454176,22,9,+spin_8
36,0.0013787889586969178,23,9,+spin_8
36,-0.0007219572892792439,24,9,+spin_8
36,3.866900594437969e-05,1,10,+spin_8
36,-0.0013660803317950918,2,10,+spin_8
36,0.0010521333194955663,3,10,+spin_8
